SECUENCIAL;PAN;EMB1;NOMBRE;COLEC;REV1;REV2;REV3;REV4;ANV1;ANV2;NTARJETA;PISTA1;PISTA2;PRECEP;DIRECCION;CPOSTAL;POBLACION;PROVINCIA;BENEF;BEN_TARJ;COD_BARRAS;CENT_COD;CENT_DES;F_EFECTO;ASESOR;DIR_ASESOR;TEL_ASESOR;POLIZA;CERTIFICA;EMPRESA;CPF;IND1;IND2;ARCHIVO;MODELO;TOPPER;LOGO;ULTRAANV;ULTRAREV;CARRIER;SOBRE;TARJETA;FOLLETO;VC_PROD;DMX;EMB0;PLATAFORMA;CIP_M
000011;0721 1739 6000 0763;25   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;072117396;B80344600000000721173900=NOMBRE Y APELLIDOS            =778080122604;803446000000007211739006=778801202604;NOMBRE Y APELLIDOS;CL VIDA CALO 6 CASA;07004;PALMA;BALEARES;;;120717108189602-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;71081896;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000012;0721 1736 2000 0764;70   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;072117362;B80344600000000721173600=NOMBRE Y APELLIDOS            =778080122604;803446000000007211736002=778801202604;NOMBRE Y APELLIDOS;CL MAJOR 40 PS 1 PTA A;07400;ALCUDIA;BALEARES;;;120717108189501-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;71081895;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000013;5813 5676 6000 0843;68   H          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356766;B80344600000005813567600=NOMBRE Y APELLIDOS            =778080122605;803446000000058135676006=778801202605;NOMBRE Y APELLIDOS;CL MARINA 233 PTA 1;08013;BARCELONA;BARCELONA;NOMBRE Y APELLIDOS          ;58135677;120818169899801-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81698998;0;;2;1; ;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000014;5813 5677 4000 0846;05   H          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356774;B80344600000005813567700=NOMBRE Y APELLIDOS            =778080122605;803446000000058135677004=778801202605;NOMBRE Y APELLIDOS;CL MARINA 233 PTA 1;08013;BARCELONA;BARCELONA;;;120818169899801-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81698998;0;;2;2;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000015;5813 5947 1000 0845;95   H          AD   05/26;NOMBRE Y APELLIDOS;GRUPO B. BRAUN;Tlf. Atención en Extranjero;34-91-7453280;;;ASISTENCIA SANITARIA;Y PLUS DENTAL;581359471;B80344600000005813594700=NOMBRE Y APELLIDOS            =640080122605;803446000000058135947001=640801200000;NOMBRE Y APELLIDOS;CL NAPOLS 162 2.3.;08013;BARCELONA;BARCELONA;;;12081666035321691-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;666035321;69;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000016;5813 5703 7000 0847;88   M          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357037;B80344600000005813570300=NOMBRE Y APELLIDOS            =778080122605;803446000000058135703007=778801202605;NOMBRE Y APELLIDOS;CL INDEPENDENCIA 242 PLT 7 PTA 3;08026;BARCELONA;BARCELONA;NOMBRE Y APELLIDOS          ;58135704;120818169902601-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81699026;0;;2;1; ;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000017;5813 5704 5000 0840;87   H          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357045;B80344600000005813570400=NOMBRE Y APELLIDOS            =778080122605;803446000000058135704005=778801202605;NOMBRE Y APELLIDOS;CL INDEPENDENCIA 242 PLT 7 PTA 3;08026;BARCELONA;BARCELONA;;;120818169902601-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81699026;0;;2;2;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000018;5813 5705 3000 0843;10   M          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357053;B80344600000005813570500=NOMBRE Y APELLIDOS            =778080122605;803446000000058135705003=778801202605;NOMBRE Y APELLIDOS;CL INDEPENDENCIA 242 PLT 7 PTA 3;08026;BARCELONA;BARCELONA;;;120818169902602-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81699026;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000019;5813 5742 5000 0844;96   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357425;B80344600000005813574200=NOMBRE Y APELLIDOS            =778080122604;803446000000058135742005=778801202604;NOMBRE Y APELLIDOS;CL BERENGUER DE PALOU 3 A 7 6;08027;BARCELONA;BARCELONA;;;120818169908101-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699081;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000020;5813 5688 1000 0849;00   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356881;B80344600000005813568800=NOMBRE Y APELLIDOS            =778080122604;803446000000058135688001=778801202604;NOMBRE Y APELLIDOS;CL FRANCESC BOIX I CAMPO 5 PS 6 PTA 1;08038;BARCELONA;BARCELONA;;;120818169901301-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699013;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000021;5813 5718 6000 0842;77   M          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357186;B80344600000005813571800=NOMBRE Y APELLIDOS            =778080122605;803446000000058135718006=778801202605;NOMBRE Y APELLIDOS;PS FLEMING 16 PS 5 PTA 1;08206;SABADELL;BARCELONA;;;120818169904001-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81699040;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000022;5813 5748 3000 0842;89   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357483;B80344600000005813574800=NOMBRE Y APELLIDOS            =778080122604;803446000000058135748003=778801202604;NOMBRE Y APELLIDOS;CL PARK GERNIKA 26 5 2;08227;TERRASSA;BARCELONA;;;120818169908401-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699084;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000023;5813 5708 7000 0842;94   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357087;B80344600000005813570800=NOMBRE Y APELLIDOS            =778080122604;803446000000058135708007=778801202604;NOMBRE Y APELLIDOS;CL FONT DELS CAPELLANS 9 PLT 2 PTA 1;08243;MANRESA;BARCELONA;;;120818169902901-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699029;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000024;5813 5680 7000 0845;90   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356807;B80344600000005813568000=NOMBRE Y APELLIDOS            =778080122604;803446000000058135680007=778801202604;NOMBRE Y APELLIDOS;CL TARRAGONA 14 PS 3 PTA 4;08250;SANT JOAN DE VILATORRADA;BARCELONA;;;120818169900101-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699001;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000025;5813 6084 0000 0849;87   M          AD   05/26;NOMBRE Y APELLIDOS;GRUPO B. BRAUN;Tlf. Atención en Extranjero;34-91-7453280;;;ASISTENCIA SANITARIA;Y PLUS DENTAL;581360840;B80344600000005813608400=NOMBRE Y APELLIDOS            =640080122605;803446000000058136084000=640801200000;NOMBRE Y APELLIDOS;CL COVADONGA 3 3Ø4Ø;08291;RIPOLLET;BARCELONA;;;12081666035321681-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;666035321;68;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000026;5813 5741 7000 0841;60   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357417;B80344600000005813574100=NOMBRE Y APELLIDOS            =778080122604;803446000000058135741007=778801202604;NOMBRE Y APELLIDOS;PS MUNTANYA 104 AT E;08402;GRANOLLERS;BARCELONA;;;120818169907101-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699071;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000027;5813 5684 9000 0847;65   H          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356849;B80344600000005813568400=NOMBRE Y APELLIDOS            =778080122605;803446000000058135684009=778801200000;NOMBRE Y APELLIDOS;AV TRES-CENTS VINT-I-VUIT 14 TORRE;08860;CASTELLDEFELS;BARCELONA;;;120818169900501-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;81699005;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000028;5813 5908 3000 0848;91   H          AD   05/26;NOMBRE Y APELLIDOS;GRUPO B. BRAUN;Tlf. Atención en Extranjero;34-91-7453280;;;ASISTENCIA SANITARIA;Y PLUS DENTAL;581359083;B80344600000005813590800=NOMBRE Y APELLIDOS            =640080122605;803446000000058135908003=640801200000;NOMBRE Y APELLIDOS;AV DIAGONAL 26 1. 1.;08860;CASTELLDEFELS;BARCELONA;;;12081666035321701-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;666035321;70;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000029;5813 5686 5000 0843;72   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356865;B80344600000005813568600=NOMBRE Y APELLIDOS            =778080122604;803446000000058135686005=778801202604;NOMBRE Y APELLIDOS;CL PP DE EN GARRAF 38 ATICO 22;08870;ROCAMAR;BARCELONA;;;120818169901001-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699010;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000030;5813 5689 9000 0842;75   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356899;B80344600000005813568900=NOMBRE Y APELLIDOS            =778080122604;803446000000058135689009=778801202604;NOMBRE Y APELLIDOS;RB CATALANA 50 PTA 3;08903;L HOSPITALET DE LLOBREG;BARCELONA;;;120818169901401-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699014;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000031;5813 5697 2000 0846;82   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356972;B80344600000005813569700=NOMBRE Y APELLIDOS            =778080122604;803446000000058135697002=778801202604;NOMBRE Y APELLIDOS;CL DE RAFAEL CAMPALANS 112 PS 2 PTA 2;08903;L HOSPITALET DE LLOBREG;BARCELONA;;;120818169902001-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699020;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000032;5813 5666 7000 0843;04   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581356667;B80344600000005813566600=NOMBRE Y APELLIDOS            =994080122604;803446000000058135666007=994801202604;NOMBRE Y APELLIDOS;CL RIUS I CARRIO 16 PISO 1;08904;L HOSPITALET DE LLOBREGAT;BARCELONA;;;120818156502601-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81565026;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000033;5813 5711 0000 0841;90   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;581357110;B80344600000005813571100=NOMBRE Y APELLIDOS            =778080122604;803446000000058135711000=778801202604;NOMBRE Y APELLIDOS;CL CATALONIA 10 13 PS 5 PTA 1;08914;BADALONA;BARCELONA;;;120818169903101-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;81699031;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000034;0911 5248 0000 0927;74   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;091152480;B80344600000000911524800=NOMBRE Y APELLIDOS            =778080122604;803446000000009115248000=778801202604;NOMBRE Y APELLIDOS;CL SOLALASTRA  15 0;09511;VALLE DE LOSA;BURGOS;;;120919103427501-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;91034275;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000035;1007 7274 9000 1081;74   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;100772749;B80344600000001007727400=NOMBRE Y APELLIDOS            =778080122604;803446000000010077274009=778801202604;NOMBRE Y APELLIDOS;CL PATALON 16 1 B;10600;PLASENCIA;CACERES;;;1210110101243401-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;101012434;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000036;1212 7507 9000 1246;07   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;121275079;B80344600000001212750700=NOMBRE Y APELLIDOS            =778080122604;803446000000012127507009=778801202604;NOMBRE Y APELLIDOS;CL CL CAMI L OM BALNC 72 H;12550;ALMASSORA;CASTELLON;;;1212112105188601-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;121051886;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000037;1415 2267 4000 1408;26   M          AD   05/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;141522674;B80344600000001415226700=NOMBRE Y APELLIDOS            =778080122605;803446000000014152267004=778801202605;NOMBRE Y APELLIDOS;CL CAÑO 17;14700;PALMA DEL RIO;CORDOBA;;;1214114202294601-TS_TAR2604150.TXT;;;el dia: 01/05/2026;;;;142022946;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000038;1526 3615 9000 1583;61   M          AD   06/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636159;B80344600000001526361500=NOMBRE Y APELLIDOS            =778080122606;803446000000015263615009=778801202606;NOMBRE Y APELLIDOS;AV ARTEIXO 67 PS 5 PTA L;15007;A CORUÑA;LA CORUÑA;;;1215115110951001-TS_TAR2604150.TXT;;;el dia: 01/06/2026;;;;151109510;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000039;1526 3620 8000 1588;15   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636208;B80344600000001526362000=NOMBRE Y APELLIDOS            =778080122604;803446000000015263620008=778801202604;NOMBRE Y APELLIDOS;CL DAS FRIOLETAS 7 BJ;15141;VILARRODIS;LA CORUÑA;;;1215115110951801-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;151109518;0;;1;1;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000040;1526 3617 5000 1589;92   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636175;B80344600000001526361700=NOMBRE Y APELLIDOS            =778080122604;803446000000015263617005=778801202604;NOMBRE Y APELLIDOS;AV LALIN 11 2 F;15800;MELIDE;LA CORUÑA;NOMBRE Y APELLIDOS          ;15263618;1215115110951501-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;151109515;0;;2;1; ;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000041;1526 3618 3000 1582;94   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636183;B80344600000001526361800=NOMBRE Y APELLIDOS            =778080122604;803446000000015263618003=778801202604;NOMBRE Y APELLIDOS;AV LALIN 11 2 F;15800;MELIDE;LA CORUÑA;;;1215115110951501-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;151109515;0;;2;2;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000042;1526 3621 6000 1581;70   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636216;B80344600000001526362100=NOMBRE Y APELLIDOS            =778080122604;803446000000015263621006=778801202604;NOMBRE Y APELLIDOS;CL MESYTRE LORENZO MENE 47 PS 2;15959;INSUELA;LA CORUÑA;NOMBRE Y APELLIDOS          ;15263622;1215115110952001-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;151109520;0;;2;1; ;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000043;1526 3622 4000 1584;72   M          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636224;B80344600000001526362200=NOMBRE Y APELLIDOS            =778080122604;803446000000015263622004=778801202604;NOMBRE Y APELLIDOS;CL MESYTRE LORENZO MENE 47 PS 2;15959;INSUELA;LA CORUÑA;;;1215115110952001-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;151109520;0;;2;2;L;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
000044;1526 3623 2000 1587;94   H          AD   04/26;NOMBRE Y APELLIDOS;ADESLAS GO;;;;;;;152636232;B80344600000001526362300=NOMBRE Y APELLIDOS            =778080122604;803446000000015263623002=778801202604;NOMBRE Y APELLIDOS;CL MESYTRE LORENZO MENE 47 PS 2;15959;INSUELA;LA CORUÑA;NOMBRE Y APELLIDOS          ;15263624;1215115110952002-TS_TAR2604150.TXT;;;el dia: 01/04/2026;;;;151109520;0;;2;1; ;TS_TAR2604150.TXT;ADESLAS AZUL;PLATA;N/A;NEGRO;NEGRO;S.OS.003.14;S.EA.102/01;AD33;;                                                  ; ; ; ;
